2014/10000,training_images/notifications/_f220eeb4f1d72f9a.jpg,notifications,computer,0.14882165,add,0.14150783,settings,0.07570512,ticket,0.07011562,printer,0.06660834,
2015/10000,training_images/gift/_0d002e1da82e946d.jpg,gift,gift,0.43772215,bag,0.10368395,music,0.066091545,mobile,0.064510934,trophy,0.043833807,
2016/10000,training_images/call/_e9d87331481b9107.jpg,call,call,0.38427925,external link,0.09943278,chart,0.093564875,link,0.082029544,share,0.05292653,
2017/10000,training_images/call/_0f8c1df2809faac9.jpg,call,call,0.94521976,arrow right,0.012022978,rewind,0.008341721,mute,0.006749794,fast forward,0.00399491,
2018/10000,training_images/video_camera/_e15832b206fcebbb.jpg,video camera,arrow right,0.317763,notifications,0.14179434,laptop,0.057942912,arrow left,0.04443633,mute,0.036531236,
2019/10000,training_images/lock/_820479221f8f28d1.jpg,lock,lock,0.8488287,unlock,0.120751485,bag,0.013221324,gift,0.012118461,notifications,0.0013029386,
2020/10000,training_images/chart/~11582e12192cb34b.jpg,chart,chart,0.52860963,share,0.10287511,arrow right,0.08375708,external link,0.06338447,check mark,0.05312353,
2021/10000,training_images/save/~a696b85dbbac49be.jpg,save,save,0.6845602,file,0.05750869,video camera,0.036020365,printer,0.01775624,folder,0.012753057,
2022/10000,training_images/chart/_124da5b34147a205.jpg,chart,trophy,0.16071123,flag,0.14657156,sort,0.11748463,megaphone,0.09374274,cursor,0.07252632,
2023/10000,training_images/folder/_4203418afbe61704.jpg,folder,folder,0.8957133,file,0.032714825,reply,0.012575684,download,0.005722768,refresh,0.005573679,
2024/10000,training_images/sort/_2a9f0ffc9ed76930.jpg,sort,sort,0.9412523,arrow up,0.015452089,filter,0.004523546,bookmark,0.0038227655,arrow down,0.0024689634,
2025/10000,training_images/bluetooth/~89f01ae61536d744.jpg,bluetooth,bluetooth,0.8354576,rewind,0.028540459,fast forward,0.02305069,cursor,0.015034351,mute,0.011780677,
2026/10000,training_images/bluetooth/~726f8595816456e6.jpg,bluetooth,upload,0.12441542,bluetooth,0.07596113,ticket,0.05411069,flag,0.046296436,dollar,0.045503423,
2027/10000,training_images/arrow_left/~44f8effc053c650e.jpg,arrow left,arrow left,0.3345065,arrow right,0.23929836,arrow up,0.12940073,check mark,0.037618257,play,0.027357308,
2028/10000,training_images/call/~b11870da9e7be147.jpg,call,call,0.9527009,thumbs up,0.011587007,link,0.009698684,external link,0.007945017,refresh,0.0036997637,
2029/10000,training_images/edit/_30e96231e17cdbec.jpg,edit,flag,0.37577257,overflow menu,0.14580196,flashlight,0.13221991,add,0.05912479,signal,0.038909692,
2030/10000,training_images/crop/~11862d082ed8b5be.jpg,crop,crop,0.8115495,flag,0.026244486,add,0.021967072,grid,0.017413251,calendar,0.016361581,
2031/10000,training_images/cloud/~0aa79ba89ceb98de.jpg,cloud,download,0.7875331,alarm,0.045158904,question,0.03022192,notifications,0.021578128,refresh,0.017473808,
2032/10000,training_images/airplane/_e6514fcf5f44b28c.jpg,airplane,airplane,0.9848333,call,0.00454828,cut,0.001340658,flashlight,0.0011030297,megaphone,0.00097441557,
2033/10000,training_images/globe/_4abf05eabe18310a.jpg,globe,globe,0.8987159,cursor,0.031178597,contrast,0.023807526,moon,0.0064410293,mobile,0.0061223716,
2034/10000,training_images/flag/~ae011fd27e7301ed.jpg,flag,flag,0.9902872,dollar,0.0023572063,ticket,0.0012096129,megaphone,0.00092459924,thumbs up,0.00045934747,
2035/10000,training_images/notifications/_ebd250f8c23c7d1f.jpg,notifications,notifications,0.45642665,alarm,0.27459374,unlock,0.05910155,lock,0.028417632,bag,0.027675241,
2036/10000,training_images/contrast/_8286aaeb6f7d5b0c.jpg,contrast,contrast,0.8427544,clock,0.018644288,play,0.01780477,info,0.012522096,brightness,0.008082692,
2037/10000,training_images/link/_943f024225fb5747.jpg,link,link,0.68087333,external link,0.0578275,moon,0.028583013,fire,0.023152787,check mark,0.017515538,
2038/10000,training_images/credit_card/~2c81f2cbc11266bc.jpg,credit card,credit card,0.8896682,laptop,0.033021327,folder,0.011165145,menu,0.0075117894,grid,0.006999721,
2039/10000,training_images/play/~48694fbfac9ad7b6.jpg,play,play,0.6864344,contrast,0.07386078,search,0.035061743,arrow right,0.026237505,unclassified,0.018079255,
2040/10000,training_images/camera/~db7dac490d3bc80b.jpg,camera,chart,0.2575953,arrow up,0.11511314,car,0.08341742,dashboard,0.07198933,clock,0.069298536,
2041/10000,training_images/globe/_9772d69ce0d5a4bd.jpg,globe,globe,0.83391446,gift,0.10542536,trophy,0.010048861,add,0.0068612583,user,0.006646365,
2042/10000,training_images/flag/~b9d240acc5957f8e.jpg,flag,flag,0.91588926,gift,0.03701845,minimize,0.00922949,facebook,0.0076767937,crop,0.003988324,
2043/10000,training_images/folder/_9b93cc0658d40162.jpg,folder,folder,0.9570372,file,0.007283838,crop,0.0052284035,television,0.0050206697,computer,0.0025734808,
2044/10000,training_images/home/~f30aae6a0b024908.jpg,home,home,0.9285902,facebook,0.031934995,info,0.016581964,upload,0.0052512675,search,0.0033059039,
2045/10000,training_images/home/~c18702cdb3e4a068.jpg,home,home,0.99577785,headphones,0.0007459457,chart,0.0003740395,lock,0.00034777922,car,0.000287256,
2046/10000,training_images/credit_card/~9db776fb0da442e4.jpg,credit card,credit card,0.24458808,car,0.108227186,folder,0.066467926,filter,0.052559335,sort,0.049907397,
2047/10000,training_images/search/~e1e27373306174d9.jpg,search,search,0.9978713,settings,0.0010020601,refresh,0.00032282466,info,0.00024750788,reply,8.393547e-05,
2048/10000,training_images/user/_531bd590f3c4a057.jpg,user,search,0.54081804,location,0.14648987,user,0.080297306,notifications,0.03610088,favorite,0.022545218,
2049/10000,training_images/laptop/~bf41550ffa4545a3.jpg,laptop,calendar,0.16848722,television,0.117710456,settings,0.11454694,car,0.10626731,credit card,0.10314156,
2050/10000,training_images/map/_67c6d72cf46b58fe.jpg,map,fire,0.25821343,trophy,0.21075289,map,0.14915742,cut,0.09052931,thumbs up,0.048105113,
2051/10000,training_images/music/~3bcb65f2f7ee47a9.jpg,music,music,0.7372104,user,0.0471033,moon,0.023918577,volume,0.023457974,question,0.018831672,
2052/10000,training_images/crop/_4b03628039811f1a.jpg,crop,crop,0.75626224,qr code,0.11774408,cut,0.025251834,cursor,0.01427286,calculator,0.010805179,
2053/10000,training_images/location/_028c7685714ab53b.jpg,location,globe,0.39308155,cursor,0.1566161,light bulb,0.09508397,cut,0.041387483,location,0.041207302,
2054/10000,training_images/folder/_e50cbee9451398de.jpg,folder,folder,0.7836566,bag,0.070675544,camera,0.029029036,delete,0.0178608,tag,0.016714977,
2055/10000,training_images/gift/~d5ff2acc5016b536.jpg,gift,gift,0.8402202,grid,0.06887239,crop,0.049977165,bag,0.010252805,calendar,0.005107274,
2056/10000,training_images/fab/~b31900e5d1fb96d1.jpg,fab,fab,0.98952776,facebook,0.0066503854,question,0.0006405975,unclassified,0.00038439754,bag,0.00038257425,
2057/10000,training_images/home/~c459ea476f93affd.jpg,home,facebook,0.1986251,warning,0.1890778,arrow up,0.15978068,sort,0.12413684,upload,0.06561559,
2058/10000,training_images/chart/_490400ae26bd03cc.jpg,chart,check mark,0.32251644,chart,0.16288926,mute,0.13161857,fast forward,0.058687855,close,0.05080737,
2059/10000,training_images/check_mark/~420c25f82e9bea96.jpg,check mark,check mark,0.8752185,arrow down,0.07041326,mail,0.038267,reply,0.0038699307,tag,0.0017499387,
2060/10000,training_images/cart/_55931ac9414bec89.jpg,cart,cart,0.99930406,folder,0.00012761269,bag,7.203972e-05,delete,7.082606e-05,airplane,4.7019657e-05,
2061/10000,training_images/location/_49ba9b0b2dd8433d.jpg,location,location,0.95676845,map,0.023282744,user,0.0041373568,favorite,0.0021565303,warning,0.0015971343,
2062/10000,training_images/check_mark/~f935b62bc3b23d7e.jpg,check mark,clock,0.60699767,check mark,0.14315285,external link,0.056549434,arrow right,0.027367175,refresh,0.015972573,
2063/10000,training_images/refresh/_60a2e466bb04b3d6.jpg,refresh,refresh,0.84375685,fast forward,0.03507146,trophy,0.019884918,globe,0.016557764,close,0.013514588,
2064/10000,training_images/thumbs_up/_8a498281d99c3442.jpg,thumbs up,thumbs up,0.9852821,question,0.00224751,megaphone,0.0016019098,video camera,0.0015864391,crop,0.0010298495,
2065/10000,training_images/printer/~13d0610de916cd23.jpg,printer,printer,0.7163624,save,0.03158101,calendar,0.026333377,file,0.025979873,folder,0.022620957,
2066/10000,training_images/cursor/~b9c0257c46a17f46.jpg,cursor,cursor,0.47340506,play,0.17001957,send,0.1268465,fast forward,0.04221309,rewind,0.025588764,
2067/10000,training_images/unlock/_d6438443215b282b.jpg,unlock,unlock,0.6170804,download,0.07508657,lock,0.034184724,bag,0.030429019,dollar,0.01705629,
2068/10000,training_images/dashboard/_92a3cc56d3bf2c29.jpg,dashboard,dashboard,0.9429693,refresh,0.022789953,cloud,0.008415589,share,0.0036056726,check mark,0.0026173876,
2069/10000,training_images/dollar/_5fa9d29830552d04.jpg,dollar,dollar,0.7501885,alarm,0.034978352,music,0.025942726,map,0.022827912,user,0.021626322,
2070/10000,training_images/location/_642377b6fc1f8c97.jpg,location,location,0.47317076,settings,0.14365265,info,0.06668861,play,0.0488847,fast forward,0.038295373,
2071/10000,training_images/megaphone/~c16ab7fb56fdb1de.jpg,megaphone,megaphone,0.8683944,volume,0.0768896,music,0.022615375,video camera,0.0050505847,file,0.004659102,
2072/10000,training_images/file/_8af3edd1b4f839f2.jpg,file,folder,0.8100446,battery,0.04399044,bag,0.029507237,file,0.0075628837,contrast,0.0061741886,
2073/10000,training_images/refresh/~c5e5281e6b3f4249.jpg,refresh,refresh,0.7307096,arrow left,0.04899008,maximize,0.026392274,cursor,0.018284716,megaphone,0.0161412,
2074/10000,training_images/share/_60c059b0eb95ae8f.jpg,share,external link,0.43387932,maximize,0.09174828,share,0.074295916,volume,0.061364524,rewind,0.043705672,
2075/10000,training_images/computer/_056178c8a154a8c7.jpg,computer,computer,0.8872745,television,0.06250938,laptop,0.019584853,mobile,0.007294265,link,0.0032665026,
2076/10000,training_images/chart/~06af1734bcf77e73.jpg,chart,share,0.36466402,cut,0.067061454,chart,0.065509446,favorite,0.05655144,video camera,0.048176203,
2077/10000,training_images/fast_forward/_ec10dee97c9fd91f.jpg,fast forward,fast forward,0.48876157,rewind,0.3655206,video camera,0.035856567,flag,0.010596568,megaphone,0.009038947,
2078/10000,training_images/mobile/~2af6b9232766bf17.jpg,mobile,music,0.44957215,call,0.061127257,thumbs up,0.053759065,chart,0.0351641,crop,0.03482516,
2079/10000,training_images/menu/_d9261ab404a1eb0e.jpg,menu,file,0.2449929,bookmark,0.12820873,flag,0.07365048,mobile,0.05271452,home,0.04629272,
2080/10000,training_images/camera/~fee62e033a19440d.jpg,camera,camera,0.44012475,save,0.06851276,unlock,0.06138374,laptop,0.055686522,music,0.04225284,
2081/10000,training_images/eye/~2741cad793074759.jpg,eye,settings,0.33330154,user,0.32324648,light bulb,0.09784867,globe,0.08092723,moon,0.056430805,
2082/10000,training_images/television/~b99cab8fae56954c.jpg,television,computer,0.39076653,laptop,0.10394377,television,0.07860868,battery,0.062460005,credit card,0.047877304,
2083/10000,training_images/user/~4c12a8893f127451.jpg,user,user,0.9284055,search,0.021578468,brightness,0.016858848,camera,0.009824028,favorite,0.0047711045,
2084/10000,training_images/location/~879e1fa739c9920a.jpg,location,location,0.9630073,favorite,0.00847084,brightness,0.0068896897,settings,0.005201365,fast forward,0.0024735255,
2085/10000,training_images/refresh/_390a3e8fc1039136.jpg,refresh,refresh,0.6770351,reply,0.16622674,arrow right,0.10405101,arrow left,0.026252288,download,0.0031912534,
2086/10000,training_images/settings/_aab2276bd514380d.jpg,settings,share,0.14114618,arrow left,0.13725036,arrow right,0.09705994,check mark,0.0716577,flashlight,0.067212224,
2087/10000,training_images/chart/_bc0a103a5a2ce63f.jpg,chart,chart,0.6346852,bookmark,0.10391925,volume,0.04472724,signal,0.03195302,question,0.021100378,
2088/10000,training_images/arrow_up/_892eb546374acff4.jpg,arrow up,upload,0.24581063,add,0.1717944,arrow down,0.10491265,download,0.056871288,delete,0.050363295,
2089/10000,training_images/lock/_91484f9d8dd61504.jpg,lock,lock,0.86190283,unlock,0.115198426,bag,0.01799623,notifications,0.0010162231,question,0.00088317686,
2090/10000,training_images/eye/_60e4e52a644ec26a.jpg,eye,eye,0.7182518,moon,0.10716877,refresh,0.023118936,user,0.021330817,call,0.0138911465,
2091/10000,training_images/moon/~2ccf8e6e95978e61.jpg,moon,moon,0.48501304,refresh,0.31078422,fire,0.12293026,call,0.029207394,globe,0.012855347,
2092/10000,training_images/computer/_bf0e3f29d0ebc804.jpg,computer,computer,0.8719245,video camera,0.034670934,notifications,0.015790718,add,0.015778307,upload,0.007976391,
2093/10000,training_images/flag/_563524ec31a14e6b.jpg,flag,flag,0.9978916,volume,0.00048895384,music,0.00038829356,brightness,0.00014486829,share,7.268953e-05,
2094/10000,training_images/save/~4304614dab7223ce.jpg,save,music,0.21326627,video camera,0.14657094,save,0.1343656,camera,0.054638263,cart,0.050426617,
2095/10000,training_images/battery/~97a8d8030037c286.jpg,battery,battery,0.6848673,mobile,0.17966478,bookmark,0.034566026,computer,0.013997098,info,0.009908656,
2096/10000,training_images/file/_452f316527a595b9.jpg,file,file,0.48204124,check mark,0.07508586,credit card,0.07416407,notifications,0.050542545,calculator,0.048679844,
2097/10000,training_images/camera/_090c79e29df483b0.jpg,camera,camera,0.9680973,unlock,0.005580536,user,0.0031008876,save,0.0026930342,bag,0.0021383537,
2098/10000,training_images/home/~8938328e28269745.jpg,home,home,0.87599665,signal,0.02501978,arrow up,0.0143336905,video camera,0.007881112,bookmark,0.007514676,
2099/10000,training_images/mute/~1e87d5e1ac4d3b1b.jpg,mute,mute,0.47354284,reply,0.076631166,airplane,0.07277722,megaphone,0.06968184,cursor,0.046896417,
2100/10000,training_images/volume/~2293c2af20071cef.jpg,volume,volume,0.42029166,video camera,0.120117195,mute,0.074241765,megaphone,0.06440899,music,0.031910222,
2101/10000,training_images/play/~6b554aeeecee8e66.jpg,play,play,0.3476487,tag,0.11575897,fast forward,0.07436201,rewind,0.07417425,file,0.06416122,
2102/10000,training_images/calendar/~aa980016928c31fb.jpg,calendar,barcode,0.24148308,qr code,0.18662663,computer,0.16166821,television,0.06795492,calculator,0.03736254,
2103/10000,training_images/flag/_af0278b0bf30ee7d.jpg,flag,flag,0.9339419,volume,0.024431817,mute,0.016768865,bookmark,0.008238216,megaphone,0.007926582,
2104/10000,training_images/info/_f8ba1da116fd5aab.jpg,info,info,0.81648934,warning,0.12707461,dashboard,0.011629929,clock,0.0078104082,contrast,0.0069952384,
2105/10000,training_images/map/_bd5d7d02776314fb.jpg,map,calendar,0.27829137,camera,0.21312243,save,0.100084476,file,0.03391375,laptop,0.026076099,
2106/10000,training_images/mobile/~78279aca9c103cc9.jpg,mobile,mobile,0.6023045,alarm,0.15059781,calculator,0.05868344,upload,0.04878427,notifications,0.032528877,
2107/10000,training_images/video_camera/~3a3a47ac4ff5ab01.jpg,video camera,video camera,0.61889875,mail,0.06948615,flag,0.04419496,minimize,0.02763776,battery,0.024802107,
2108/10000,training_images/unlock/_bbd9f9ac78db91e1.jpg,unlock,unlock,0.7895975,lock,0.1573604,headphones,0.02087861,alarm,0.009035543,notifications,0.0059990804,
2109/10000,training_images/camera/_7a44f21a8d8c7ae5.jpg,camera,video camera,0.27526394,eye,0.22972736,user,0.09736615,call,0.07015184,save,0.062455095,
2110/10000,training_images/video_camera/_b1e69ae23b246ca1.jpg,video camera,user,0.37267238,video camera,0.18836705,globe,0.18515776,location,0.10880815,search,0.0737491,
2111/10000,training_images/camera/_ab1d63b656a7c1bd.jpg,camera,camera,0.64803267,dollar,0.052306276,car,0.041404806,calendar,0.021747384,bag,0.015991183,
2112/10000,training_images/video_camera/_5d7503b1ab6a0bb4.jpg,video camera,fingerprint,0.4139493,dollar,0.1924119,fire,0.100669526,globe,0.07452143,location,0.05534253,
2113/10000,training_images/brightness/~a99bf23dcc6573fb.jpg,brightness,filter,0.2031586,volume,0.14115712,brightness,0.11052422,contrast,0.07059556,reply,0.06534797,
2114/10000,training_images/link/~0d74fe679468b09a.jpg,link,link,0.78508615,edit,0.043796983,ticket,0.038115926,arrow left,0.022147918,check mark,0.019094713,
2115/10000,training_images/calculator/~1d1eb2704b925563.jpg,calculator,calculator,0.97889394,calendar,0.009829037,call,0.0028487477,play,0.0011762078,mobile,0.001118592,
2116/10000,training_images/calculator/~9d4d9f0f505f54c2.jpg,calculator,calculator,0.70621246,grid,0.16374262,calendar,0.042608663,menu,0.022575285,computer,0.008240408,
2117/10000,training_images/cut/_ba60a9b231d0345d.jpg,cut,cut,0.9252428,microphone,0.032403212,airplane,0.0132556455,flashlight,0.00943035,credit card,0.0031546531,
2118/10000,training_images/rewind/_3ea188e07da8990f.jpg,rewind,rewind,0.8823652,fast forward,0.08407821,arrow down,0.0051308824,play,0.0036410566,delete,0.0029253908,
2119/10000,training_images/mobile/~af83dc88bacf93c8.jpg,mobile,computer,0.37606516,television,0.2575338,mobile,0.07374931,laptop,0.064757876,folder,0.025303671,
2120/10000,training_images/credit_card/~bcaf9f22641d82e8.jpg,credit card,credit card,0.5919062,menu,0.08781433,save,0.042097807,computer,0.031907275,folder,0.029600192,
2121/10000,training_images/calendar/_0862115e5e9d1c58.jpg,calendar,calendar,0.37693453,battery,0.13194121,gift,0.07720042,ticket,0.0631376,calculator,0.056489356,
2122/10000,training_images/delete/~cf4103e2101ca155.jpg,delete,delete,0.24347529,trash,0.20379326,home,0.12544435,crop,0.09717209,arrow up,0.03621233,
2123/10000,training_images/camera/~dbba67e9e1aefd43.jpg,camera,camera,0.8048115,video camera,0.07722647,ticket,0.038560055,brightness,0.010218577,credit card,0.01020593,
2124/10000,training_images/check_mark/_4780cabd43c1a8cc.jpg,check mark,check mark,0.6764585,arrow left,0.10653671,arrow right,0.08602317,arrow down,0.062886335,close,0.01295559,
2125/10000,training_images/globe/~aabfa3bbb769628c.jpg,globe,globe,0.983157,map,0.0029536027,chart,0.0025175728,car,0.0024687962,gift,0.0016003498,
2126/10000,training_images/globe/_82ac18c1ef8b62d3.jpg,globe,globe,0.9990896,car,0.00028321048,unclassified,0.00017587891,bag,0.0001559637,gift,9.332907e-05,
2127/10000,training_images/trash/_26ce6e4a67a4447c.jpg,trash,cart,0.42721212,delete,0.15257011,laptop,0.1100081,folder,0.099052764,trash,0.07975906,
2128/10000,training_images/battery/~1922c445ddf39151.jpg,battery,battery,0.72749287,flag,0.15720703,bookmark,0.03673908,link,0.025606122,flashlight,0.010097165,
2129/10000,training_images/home/~79c5ad4e056793bd.jpg,home,home,0.96339524,arrow up,0.013416068,file,0.002336741,filter,0.001999482,share,0.001963609,
2130/10000,training_images/light_bulb/_7890cfaacd792548.jpg,light bulb,light bulb,0.6352703,notifications,0.102135986,moon,0.044320982,globe,0.01999275,settings,0.018618438,
2131/10000,training_images/calendar/~56bf988f8944b636.jpg,calendar,calculator,0.55014074,grid,0.23206131,calendar,0.17739692,chart,0.010378952,mobile,0.006669774,
2132/10000,training_images/dollar/_31e171014e220eea.jpg,dollar,trophy,0.87783664,dollar,0.0682107,question,0.00846374,alarm,0.0067537315,gift,0.0065625366,
2133/10000,training_images/calendar/_3726c9413b655589.jpg,calendar,battery,0.42611516,file,0.12440825,trash,0.09774573,calendar,0.09442847,chart,0.04604289,
2134/10000,training_images/television/_11bf9f561f578d0d.jpg,television,television,0.98317957,computer,0.006851228,crop,0.0018019123,chart,0.0017583137,mobile,0.0008058435,
2135/10000,training_images/dashboard/~af2e6671a419543f.jpg,dashboard,dashboard,0.3586471,question,0.06820608,arrow right,0.048789285,unlock,0.044360396,play,0.04198113,
2136/10000,training_images/arrow_up/_5f20fd417b39ef29.jpg,arrow up,arrow up,0.9347888,upload,0.055695876,cursor,0.0026333567,sort,0.0021417465,home,0.0016530824,
2137/10000,training_images/folder/~d2310a63d941a745.jpg,folder,folder,0.23071437,delete,0.14947069,arrow down,0.11841895,bookmark,0.092752896,trash,0.07995731,
2138/10000,training_images/home/~1ef0be26d7aae5f6.jpg,home,home,0.74829304,maximize,0.05402028,chart,0.025979323,flashlight,0.022658143,ticket,0.022333736,
2139/10000,training_images/tag/_f6373c84dc5d601b.jpg,tag,tag,0.9053842,warning,0.017685907,check mark,0.011166533,question,0.009708214,location,0.0058242283,
2140/10000,training_images/music/_96234ae32e7a07cb.jpg,music,battery,0.15771925,credit card,0.08486063,file,0.070592605,bluetooth,0.065736,external link,0.06515335,
2141/10000,training_images/cart/_fc39bfabf4a3b143.jpg,cart,cart,0.97820914,computer,0.017979324,television,0.002431196,laptop,0.00056237256,notifications,0.00028760926,
2142/10000,training_images/thumbs_up/~755622631456b5cb.jpg,thumbs up,thumbs up,0.84967494,battery,0.022815384,folder,0.018510448,link,0.017655138,ticket,0.01688709,
2143/10000,training_images/add/~ae35124fe2a75bcf.jpg,add,location,0.6595989,fingerprint,0.054293074,search,0.05425228,user,0.048572913,info,0.035047922,
2144/10000,training_images/mobile/_f431694c121fba97.jpg,mobile,battery,0.47703668,mobile,0.39096415,computer,0.031620402,file,0.015861753,call,0.01415717,
2145/10000,training_images/arrow_down/~81c548b5e201a615.jpg,arrow down,arrow down,0.48500967,download,0.199051,bookmark,0.045958716,sort,0.03704225,map,0.026607618,
2146/10000,training_images/search/~1d04d15a93b33e6e.jpg,search,search,0.8755535,unclassified,0.04425782,location,0.017774882,info,0.015527956,question,0.008453957,
2147/10000,training_images/car/~497118a3aec7fa52.jpg,car,car,0.99600655,dashboard,0.00080387865,file,0.0005997023,minimize,0.00040589052,add,0.00038130957,
2148/10000,training_images/rewind/~48a5344b82c67847.jpg,rewind,rewind,0.40072864,edit,0.13335042,fast forward,0.115596555,cursor,0.06240354,mute,0.041767593,
2149/10000,training_images/save/~ffe182da05c53859.jpg,save,eye,0.37969443,camera,0.068080425,lock,0.06710258,alarm,0.06279748,dollar,0.06008102,
2150/10000,training_images/question/_6623c81995d37784.jpg,question,light bulb,0.5421204,question,0.1644343,location,0.06256621,download,0.04769124,info,0.021878675,
2151/10000,training_images/bookmark/_ce75328e13ddefa1.jpg,bookmark,bookmark,0.9860918,map,0.0066370144,arrow up,0.0022604435,sort,0.0005479601,send,0.00050457905,
2152/10000,training_images/favorite/_42d9c6dadcea6c90.jpg,favorite,favorite,0.87256,bookmark,0.03199257,reply,0.0142011745,airplane,0.0124443825,arrow up,0.008043303,
2153/10000,training_images/bluetooth/~d8dc2c8bae97b23a.jpg,bluetooth,bluetooth,0.9246494,map,0.00954561,play,0.0077160224,location,0.006939528,bookmark,0.0053913724,
2154/10000,training_images/music/_834394d77648da5a.jpg,music,music,0.9766356,save,0.0015829871,edit,0.001431393,mobile,0.0014114932,bag,0.0012539083,
2155/10000,training_images/volume/~f6a9058e79c9a0ef.jpg,volume,mute,0.15475152,volume,0.15299618,video camera,0.13768631,chart,0.066002145,bookmark,0.05947897,
2156/10000,training_images/home/_875c9d866052f330.jpg,home,home,0.93225783,brightness,0.016257253,file,0.0072326735,question,0.00432471,info,0.00397455,
2157/10000,training_images/megaphone/_192065a64f3f4109.jpg,megaphone,megaphone,0.9367819,volume,0.028016085,flag,0.017379323,mute,0.005005851,music,0.004739851,
2158/10000,training_images/menu/_8a232bf051566c1a.jpg,menu,grid,0.8593487,menu,0.07706293,qr code,0.019483408,lock,0.012456152,add,0.01064176,
2159/10000,training_images/download/_8defe8577bf84395.jpg,download,mobile,0.70564556,laptop,0.0795029,computer,0.043800343,delete,0.02550299,cart,0.017496778,
2160/10000,training_images/dashboard/~cfac127fd0fb3df1.jpg,dashboard,dashboard,0.90469843,bluetooth,0.012453165,music,0.008017339,question,0.006368487,clock,0.0057430714,
2161/10000,training_images/play/_b539d12df3eea951.jpg,play,fast forward,0.2973962,rewind,0.2003583,play,0.11824754,arrow left,0.049297232,chart,0.043023363,
2162/10000,training_images/file/~364b8ce324fbdab1.jpg,file,save,0.21749437,file,0.1759363,chart,0.101756215,computer,0.08995928,calculator,0.053378996,
2163/10000,training_images/dollar/~8ef9026fd65620d9.jpg,dollar,dollar,0.49340916,car,0.05609452,cloud,0.049419016,calculator,0.043485876,folder,0.032859,
2164/10000,training_images/laptop/_713a82356e7a635e.jpg,laptop,laptop,0.9984042,computer,0.0004038311,calendar,0.00032823786,cart,0.00020405237,folder,0.00014589448,
2165/10000,training_images/cart/_f86cd7f8abeb3bf9.jpg,cart,cart,0.43769023,arrow down,0.12042389,delete,0.11054681,filter,0.055341627,send,0.051199775,
2166/10000,training_images/arrow_up/_6fcdad7165fc0b1a.jpg,arrow up,arrow up,0.96916604,warning,0.0057643256,arrow left,0.0038828892,send,0.0034934124,home,0.0024115893,
2167/10000,training_images/check_mark/_c7a2790cd77d2436.jpg,check mark,check mark,0.70940155,arrow right,0.07033327,arrow down,0.034187693,minimize,0.028867222,brightness,0.02861096,
2168/10000,training_images/airplane/~a3ab235a0f30022a.jpg,airplane,airplane,0.79411924,flag,0.04206226,cursor,0.030895,send,0.030188615,cut,0.02985625,
2169/10000,training_images/menu/_d05f85ac769ebcf9.jpg,menu,menu,0.9952803,sort,0.0017760912,filter,0.0013981494,dashboard,0.00039976748,credit card,0.00037691757,
2170/10000,training_images/folder/_78a93c603fdbffb1.jpg,folder,calendar,0.44689915,grid,0.17243674,calculator,0.15981759,dashboard,0.050691932,folder,0.04920417,
2171/10000,training_images/lock/~6765f2f65cfd6be8.jpg,lock,unlock,0.47418496,lock,0.23158202,notifications,0.12423184,bag,0.09340836,cloud,0.030447079,
2172/10000,training_images/light_bulb/_d88366e0f38ecd39.jpg,light bulb,light bulb,0.91784906,brightness,0.059874505,chart,0.0029801263,headphones,0.0029322635,alarm,0.0027647696,
2173/10000,training_images/arrow_left/~8db14328e85cceb4.jpg,arrow left,arrow left,0.65287364,arrow right,0.08900754,arrow down,0.03734094,arrow up,0.036258236,check mark,0.03157738,
2174/10000,training_images/search/_4f39feca26089fee.jpg,search,search,0.855559,refresh,0.046732098,brightness,0.009483721,user,0.0090099955,settings,0.008034964,
2175/10000,training_images/search/_f623c85d491a34b5.jpg,search,search,0.9626464,info,0.0129891345,close,0.007608739,refresh,0.0061874124,settings,0.0028988605,
2176/10000,training_images/airplane/_2e83f2e593ddd792.jpg,airplane,airplane,0.5370378,thumbs up,0.13737741,light bulb,0.10084153,notifications,0.02949252,alarm,0.020691969,
2177/10000,training_images/fire/~a4e90881731ecf56.jpg,fire,fire,0.97956204,moon,0.00466526,favorite,0.0026323525,user,0.0025314882,question,0.0012982094,
2178/10000,training_images/refresh/~9049c4a521a7d411.jpg,refresh,refresh,0.9552522,reply,0.008997342,external link,0.0075556687,arrow right,0.0041905195,share,0.003631928,
2179/10000,training_images/filter/_39fb164082bcb703.jpg,filter,filter,0.627837,sort,0.2095589,arrow down,0.056147277,location,0.025815384,flag,0.01250658,
2180/10000,training_images/share/~5d8681eedf0b59a7.jpg,share,share,0.9018293,chart,0.025959037,cut,0.024063587,search,0.008641587,ticket,0.0076953634,
2181/10000,training_images/mobile/_a87cab0c7afb415c.jpg,mobile,mobile,0.19698392,crop,0.0922489,folder,0.05412857,computer,0.05372232,bluetooth,0.04761958,
2182/10000,training_images/megaphone/~bf8eef43a13fb9ea.jpg,megaphone,megaphone,0.7728547,crop,0.07867762,mute,0.060656503,video camera,0.016667165,play,0.014860178,
2183/10000,training_images/thumbs_up/_b392a4939903b33c.jpg,thumbs up,thumbs up,0.99679476,bag,0.00073567964,flag,0.00039389194,favorite,0.00020484912,notifications,0.00018270065,
2184/10000,training_images/question/~f4f63f2d78e1085a.jpg,question,battery,0.08679221,megaphone,0.07376557,folder,0.07004583,volume,0.06137139,video camera,0.05075239,
